path	creation	modification	lines
./services/ui-web/node_modules/happy-dom/lib/window/IScrollToOptions.d.ts	2025-12-06 09:08:29.149498668 -0500	2025-12-06 09:08:29.149498668 -0500	5
./services/ui-web/node_modules/happy-dom/lib/window/Window.d.ts.map	2025-12-06 09:08:29.088498557 -0500	2025-12-06 09:08:29.088498557 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/IScrollToOptions.js.map	2025-12-06 09:08:29.059498504 -0500	2025-12-06 09:08:29.059498504 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/IOptionalTimerLoopsLimit.js.map	2025-12-06 09:08:29.058012630 -0500	2025-12-06 09:08:29.058012630 -0500	0
./services/ui-web/node_modules/happy-dom/lib/window/DetachedWindowAPI.js.map	2025-12-06 09:08:29.017498428 -0500	2025-12-06 09:08:29.018498429 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedTransformList.d.ts.map	2025-12-06 09:08:29.073498530 -0500	2025-12-06 09:08:29.073498530 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPointList.d.ts.map	2025-12-06 09:08:29.081498544 -0500	2025-12-06 09:08:29.081498544 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGNumberList.js	2025-12-06 09:08:28.983498366 -0500	2025-12-06 09:08:28.983498366 -0500	399
./services/ui-web/node_modules/happy-dom/lib/svg/SVGNumber.js.map	2025-12-06 09:08:29.079498540 -0500	2025-12-06 09:08:29.080498542 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedBoolean.d.ts.map	2025-12-06 09:08:29.072498528 -0500	2025-12-06 09:08:29.072498528 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGLength.js	2025-12-06 09:08:28.982498364 -0500	2025-12-06 09:08:28.982498364 -0500	308
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedInteger.js.map	2025-12-06 09:08:29.072498528 -0500	2025-12-06 09:08:29.072498528 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGLengthList.d.ts.map	2025-12-06 09:08:29.079498540 -0500	2025-12-06 09:08:29.079498540 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedTransformList.d.ts	2025-12-06 09:08:29.168498702 -0500	2025-12-06 09:08:29.168498702 -0500	52
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAngleTypeEnum.d.ts	2025-12-06 09:08:29.165498697 -0500	2025-12-06 09:08:29.165498697 -0500	8
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedRect.d.ts.map	2025-12-06 09:08:29.073498530 -0500	2025-12-06 09:08:29.073498530 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPreserveAspectRatio.js	2025-12-06 09:08:28.983498366 -0500	2025-12-06 09:08:28.983498366 -0500	128
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedNumberList.d.ts.map	2025-12-06 09:08:29.073498530 -0500	2025-12-06 09:08:29.073498530 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPreserveAspectRatioMeetOrSliceEnum.d.ts.map	2025-12-06 09:08:29.081498544 -0500	2025-12-06 09:08:29.081498544 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedInteger.d.ts	2025-12-06 09:08:29.167498701 -0500	2025-12-06 09:08:29.167498701 -0500	49
./services/ui-web/node_modules/happy-dom/lib/svg/SVGTransform.js.map	2025-12-06 09:08:29.083498548 -0500	2025-12-06 09:08:29.083498548 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedNumberList.d.ts	2025-12-06 09:08:29.167498701 -0500	2025-12-06 09:08:29.167498701 -0500	52
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedAngle.d.ts.map	2025-12-06 09:08:29.072498528 -0500	2025-12-06 09:08:29.072498528 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedBoolean.js.map	2025-12-06 09:08:29.072498528 -0500	2025-12-06 09:08:29.072498528 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPreserveAspectRatioAlignEnum.js	2025-12-06 09:08:28.983498366 -0500	2025-12-06 09:08:28.983498366 -0500	15
./services/ui-web/node_modules/happy-dom/lib/svg/SVGLengthList.d.ts	2025-12-06 09:08:29.185498733 -0500	2025-12-06 09:08:29.186498735 -0500	101
./services/ui-web/node_modules/happy-dom/lib/svg/SVGTransformList.js	2025-12-06 09:08:28.985498369 -0500	2025-12-06 09:08:28.985498369 -0500	404
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedRect.js.map	2025-12-06 09:08:29.073498530 -0500	2025-12-06 09:08:29.073498530 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGNumberList.d.ts.map	2025-12-06 09:08:29.080498542 -0500	2025-12-06 09:08:29.080498542 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGRect.js.map	2025-12-06 09:08:29.081498544 -0500	2025-12-06 09:08:29.081498544 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGStringList.js	2025-12-06 09:08:28.985207421 -0500	2025-12-06 09:08:28.985207421 -0500	325
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedInteger.d.ts.map	2025-12-06 09:08:29.072498528 -0500	2025-12-06 09:08:29.072498528 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedTransformList.js.map	2025-12-06 09:08:29.073498530 -0500	2025-12-06 09:08:29.073498530 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedEnumeration.js	2025-12-06 09:08:28.978131652 -0500	2025-12-06 09:08:28.978131652 -0500	93
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPointList.d.ts	2025-12-06 09:08:29.189498741 -0500	2025-12-06 09:08:29.189498741 -0500	101
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedPreserveAspectRatio.d.ts	2025-12-06 09:08:29.168498702 -0500	2025-12-06 09:08:29.168498702 -0500	52
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedAngle.js	2025-12-06 09:08:28.978131652 -0500	2025-12-06 09:08:28.978131652 -0500	76
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPreserveAspectRatioAlignEnum.d.ts	2025-12-06 09:08:29.190498742 -0500	2025-12-06 09:08:29.190498742 -0500	14
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedNumber.d.ts	2025-12-06 09:08:29.167498701 -0500	2025-12-06 09:08:29.167498701 -0500	52
./services/ui-web/node_modules/happy-dom/lib/svg/SVGStringList.js.map	2025-12-06 09:08:29.082498546 -0500	2025-12-06 09:08:29.082498546 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPoint.d.ts.map	2025-12-06 09:08:29.080498542 -0500	2025-12-06 09:08:29.081498544 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGLength.d.ts	2025-12-06 09:08:29.185498733 -0500	2025-12-06 09:08:29.185498733 -0500	83
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedLength.d.ts.map	2025-12-06 09:08:29.072498528 -0500	2025-12-06 09:08:29.072498528 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedLengthList.d.ts	2025-12-06 09:08:29.167498701 -0500	2025-12-06 09:08:29.167498701 -0500	52
./services/ui-web/node_modules/happy-dom/lib/svg/SVGRect.js	2025-12-06 09:08:28.984986003 -0500	2025-12-06 09:08:28.984986003 -0500	155
./services/ui-web/node_modules/happy-dom/lib/svg/SVGUnitTypes.d.ts	2025-12-06 09:08:29.194498750 -0500	2025-12-06 09:08:29.194498750 -0500	19
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedBoolean.js	2025-12-06 09:08:28.978131652 -0500	2025-12-06 09:08:28.978131652 -0500	62
./services/ui-web/node_modules/happy-dom/lib/svg/SVGLengthTypeEnum.js.map	2025-12-06 09:08:29.079498540 -0500	2025-12-06 09:08:29.079498540 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPreserveAspectRatioMeetOrSliceEnum.js	2025-12-06 09:08:28.983498366 -0500	2025-12-06 09:08:28.983498366 -0500	7
./services/ui-web/node_modules/happy-dom/lib/svg/SVGNumber.d.ts	2025-12-06 09:08:29.187498737 -0500	2025-12-06 09:08:29.187498737 -0500	41
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedPreserveAspectRatio.js.map	2025-12-06 09:08:29.073498530 -0500	2025-12-06 09:08:29.073498530 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedLengthList.d.ts.map	2025-12-06 09:08:29.072498528 -0500	2025-12-06 09:08:29.072498528 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedAngle.d.ts	2025-12-06 09:08:29.165498697 -0500	2025-12-06 09:08:29.166498699 -0500	52
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPreserveAspectRatio.d.ts.map	2025-12-06 09:08:29.081498544 -0500	2025-12-06 09:08:29.081498544 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPoint.d.ts	2025-12-06 09:08:29.189498741 -0500	2025-12-06 09:08:29.189498741 -0500	53
./services/ui-web/node_modules/happy-dom/lib/svg/SVGUnitTypes.d.ts.map	2025-12-06 09:08:29.084498549 -0500	2025-12-06 09:08:29.084498549 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGNumberList.js.map	2025-12-06 09:08:29.080498542 -0500	2025-12-06 09:08:29.080498542 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAngle.js	2025-12-06 09:08:28.978131652 -0500	2025-12-06 09:08:28.978131652 -0500	250
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedEnumeration.d.ts.map	2025-12-06 09:08:29.072498528 -0500	2025-12-06 09:08:29.072498528 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPreserveAspectRatio.d.ts	2025-12-06 09:08:29.189498741 -0500	2025-12-06 09:08:29.189498741 -0500	69
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedBoolean.d.ts	2025-12-06 09:08:29.166498699 -0500	2025-12-06 09:08:29.166498699 -0500	49
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAngle.js.map	2025-12-06 09:08:29.072498528 -0500	2025-12-06 09:08:29.072498528 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGLengthTypeEnum.d.ts	2025-12-06 09:08:29.186498735 -0500	2025-12-06 09:08:29.186498735 -0500	14
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedLength.d.ts	2025-12-06 09:08:29.167498701 -0500	2025-12-06 09:08:29.167498701 -0500	52
./services/ui-web/node_modules/happy-dom/lib/svg/SVGMatrix.d.ts	2025-12-06 09:08:29.186498735 -0500	2025-12-06 09:08:29.187498737 -0500	162
./services/ui-web/node_modules/happy-dom/lib/svg/SVGNumber.js	2025-12-06 09:08:28.983498366 -0500	2025-12-06 09:08:28.983498366 -0500	64
./services/ui-web/node_modules/happy-dom/lib/svg/SVGMatrix.d.ts.map	2025-12-06 09:08:29.079498540 -0500	2025-12-06 09:08:29.079498540 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedNumberList.js	2025-12-06 09:08:28.978131652 -0500	2025-12-06 09:08:28.978131652 -0500	77
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAngleTypeEnum.js.map	2025-12-06 09:08:29.072498528 -0500	2025-12-06 09:08:29.072498528 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGRect.d.ts.map	2025-12-06 09:08:29.081498544 -0500	2025-12-06 09:08:29.081498544 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedString.d.ts.map	2025-12-06 09:08:29.073498530 -0500	2025-12-06 09:08:29.073498530 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGNumber.d.ts.map	2025-12-06 09:08:29.079498540 -0500	2025-12-06 09:08:29.079498540 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedNumberList.js.map	2025-12-06 09:08:29.073498530 -0500	2025-12-06 09:08:29.073498530 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGTransformTypeEnum.js.map	2025-12-06 09:08:29.083498548 -0500	2025-12-06 09:08:29.083498548 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPreserveAspectRatio.js.map	2025-12-06 09:08:29.081498544 -0500	2025-12-06 09:08:29.081498544 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPreserveAspectRatioMeetOrSliceEnum.d.ts	2025-12-06 09:08:29.190498742 -0500	2025-12-06 09:08:29.190498742 -0500	6
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedEnumeration.js.map	2025-12-06 09:08:29.072498528 -0500	2025-12-06 09:08:29.072498528 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGStringList.d.ts	2025-12-06 09:08:29.191498744 -0500	2025-12-06 09:08:29.191498744 -0500	100
./services/ui-web/node_modules/happy-dom/lib/svg/SVGLength.js.map	2025-12-06 09:08:29.078498539 -0500	2025-12-06 09:08:29.078498539 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedNumber.js.map	2025-12-06 09:08:29.073498530 -0500	2025-12-06 09:08:29.073498530 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedPreserveAspectRatio.d.ts.map	2025-12-06 09:08:29.073498530 -0500	2025-12-06 09:08:29.073498530 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPreserveAspectRatioAlignEnum.d.ts.map	2025-12-06 09:08:29.081498544 -0500	2025-12-06 09:08:29.081498544 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPreserveAspectRatioMeetOrSliceEnum.js.map	2025-12-06 09:08:29.081498544 -0500	2025-12-06 09:08:29.081498544 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGTransformList.d.ts	2025-12-06 09:08:29.193498748 -0500	2025-12-06 09:08:29.193498748 -0500	101
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedInteger.js	2025-12-06 09:08:28.978131652 -0500	2025-12-06 09:08:28.978131652 -0500	73
./services/ui-web/node_modules/happy-dom/lib/svg/SVGUnitTypes.js.map	2025-12-06 09:08:29.084498549 -0500	2025-12-06 09:08:29.084498549 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGLengthList.js.map	2025-12-06 09:08:29.079498540 -0500	2025-12-06 09:08:29.079498540 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedLength.js.map	2025-12-06 09:08:29.072498528 -0500	2025-12-06 09:08:29.072498528 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGTransform.d.ts	2025-12-06 09:08:29.192498746 -0500	2025-12-06 09:08:29.193498748 -0500	97
./services/ui-web/node_modules/happy-dom/lib/svg/SVGLengthList.js	2025-12-06 09:08:28.982498364 -0500	2025-12-06 09:08:28.982498364 -0500	380
./services/ui-web/node_modules/happy-dom/lib/svg/SVGRect.d.ts	2025-12-06 09:08:29.190498742 -0500	2025-12-06 09:08:29.190498742 -0500	77
./services/ui-web/node_modules/happy-dom/lib/svg/SVGMatrix.js	2025-12-06 09:08:28.982498364 -0500	2025-12-06 09:08:28.982498364 -0500	361
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedAngle.js.map	2025-12-06 09:08:29.072498528 -0500	2025-12-06 09:08:29.072498528 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPointList.js	2025-12-06 09:08:28.983498366 -0500	2025-12-06 09:08:28.983498366 -0500	401
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedLength.js	2025-12-06 09:08:28.978131652 -0500	2025-12-06 09:08:28.978131652 -0500	76
./services/ui-web/node_modules/happy-dom/lib/svg/SVGUnitTypes.js	2025-12-06 09:08:28.986498371 -0500	2025-12-06 09:08:28.986498371 -0500	24
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedPreserveAspectRatio.js	2025-12-06 09:08:28.978131652 -0500	2025-12-06 09:08:28.978131652 -0500	76
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPreserveAspectRatioAlignEnum.js.map	2025-12-06 09:08:29.081498544 -0500	2025-12-06 09:08:29.081498544 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedString.js	2025-12-06 09:08:28.978131652 -0500	2025-12-06 09:08:28.978131652 -0500	65
./services/ui-web/node_modules/happy-dom/lib/svg/SVGTransformTypeEnum.js	2025-12-06 09:08:28.985498369 -0500	2025-12-06 09:08:28.985498369 -0500	11
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedRect.d.ts	2025-12-06 09:08:29.168498702 -0500	2025-12-06 09:08:29.168498702 -0500	52
./services/ui-web/node_modules/happy-dom/lib/svg/SVGTransformTypeEnum.d.ts.map	2025-12-06 09:08:29.083498548 -0500	2025-12-06 09:08:29.083498548 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGTransform.js	2025-12-06 09:08:28.985498369 -0500	2025-12-06 09:08:28.985498369 -0500	277
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAngleTypeEnum.d.ts.map	2025-12-06 09:08:29.072498528 -0500	2025-12-06 09:08:29.072498528 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGTransformTypeEnum.d.ts	2025-12-06 09:08:29.193498748 -0500	2025-12-06 09:08:29.193498748 -0500	10
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedEnumeration.d.ts	2025-12-06 09:08:29.166498699 -0500	2025-12-06 09:08:29.166498699 -0500	55
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPoint.js.map	2025-12-06 09:08:29.081498544 -0500	2025-12-06 09:08:29.081498544 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGNumberList.d.ts	2025-12-06 09:08:29.187498737 -0500	2025-12-06 09:08:29.188498739 -0500	101
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedTransformList.js	2025-12-06 09:08:28.978131652 -0500	2025-12-06 09:08:28.978131652 -0500	77
./services/ui-web/node_modules/happy-dom/lib/svg/SVGMatrix.js.map	2025-12-06 09:08:29.079498540 -0500	2025-12-06 09:08:29.079498540 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedString.d.ts	2025-12-06 09:08:29.168498702 -0500	2025-12-06 09:08:29.168498702 -0500	49
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedNumber.js	2025-12-06 09:08:28.978131652 -0500	2025-12-06 09:08:28.978131652 -0500	76
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAngle.d.ts	2025-12-06 09:08:29.165498697 -0500	2025-12-06 09:08:29.165498697 -0500	76
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedNumber.d.ts.map	2025-12-06 09:08:29.072498528 -0500	2025-12-06 09:08:29.073498530 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedLengthList.js.map	2025-12-06 09:08:29.072498528 -0500	2025-12-06 09:08:29.072498528 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAngleTypeEnum.js	2025-12-06 09:08:28.978131652 -0500	2025-12-06 09:08:28.978131652 -0500	9
./services/ui-web/node_modules/happy-dom/lib/svg/SVGTransformList.d.ts.map	2025-12-06 09:08:29.083498548 -0500	2025-12-06 09:08:29.083498548 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGTransform.d.ts.map	2025-12-06 09:08:29.083498548 -0500	2025-12-06 09:08:29.083498548 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGLengthTypeEnum.d.ts.map	2025-12-06 09:08:29.079498540 -0500	2025-12-06 09:08:29.079498540 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPointList.js.map	2025-12-06 09:08:29.081498544 -0500	2025-12-06 09:08:29.081498544 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedLengthList.js	2025-12-06 09:08:28.978131652 -0500	2025-12-06 09:08:28.978131652 -0500	77
./services/ui-web/node_modules/happy-dom/lib/svg/SVGPoint.js	2025-12-06 09:08:28.983498366 -0500	2025-12-06 09:08:28.983498366 -0500	88
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedRect.js	2025-12-06 09:08:28.978131652 -0500	2025-12-06 09:08:28.978131652 -0500	76
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAngle.d.ts.map	2025-12-06 09:08:29.072498528 -0500	2025-12-06 09:08:29.072498528 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGAnimatedString.js.map	2025-12-06 09:08:29.073498530 -0500	2025-12-06 09:08:29.073498530 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGLength.d.ts.map	2025-12-06 09:08:29.078498539 -0500	2025-12-06 09:08:29.078498539 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGLengthTypeEnum.js	2025-12-06 09:08:28.982498364 -0500	2025-12-06 09:08:28.982498364 -0500	15
./services/ui-web/node_modules/happy-dom/lib/svg/SVGStringList.d.ts.map	2025-12-06 09:08:29.082498546 -0500	2025-12-06 09:08:29.082498546 -0500	0
./services/ui-web/node_modules/happy-dom/lib/svg/SVGTransformList.js.map	2025-12-06 09:08:29.083498548 -0500	2025-12-06 09:08:29.083498548 -0500	0
./services/ui-web/node_modules/happy-dom/lib/xml-http-request/XMLHttpRequest.js	2025-12-06 09:08:28.992498382 -0500	2025-12-06 09:08:28.992498382 -0500	451
./services/ui-web/node_modules/happy-dom/lib/xml-http-request/XMLHttpRequestReadyStateEnum.js	2025-12-06 09:08:28.992498382 -0500	2025-12-06 09:08:28.992498382 -0500	9
./services/ui-web/node_modules/happy-dom/lib/xml-http-request/XMLHttpRequestReadyStateEnum.d.ts	2025-12-06 09:08:29.204498768 -0500	2025-12-06 09:08:29.204498768 -0500	8
